_id,co_mun,no_mun,ano,variavel,saude_categoria,saude_subcategoria,valor
857,2706604,Paulo Jacinto,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
858,2706604,Paulo Jacinto,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
859,2706604,Paulo Jacinto,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,462.718
860,2706604,Paulo Jacinto,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,648.148
861,2706604,Paulo Jacinto,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,39.704
862,2706604,Paulo Jacinto,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,653.893
863,2706604,Paulo Jacinto,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
864,2706604,Paulo Jacinto,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,60.827
865,2706703,Penedo,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1.572
866,2706703,Penedo,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1998.684
867,2706703,Penedo,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,866.186
868,2706703,Penedo,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1037.454
869,2706703,Penedo,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.202
870,2706703,Penedo,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3.149
871,2706703,Penedo,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1438.374
872,2706703,Penedo,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.928
873,2706703,Penedo,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,331.224
874,2706703,Penedo,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,175.618
875,2706703,Penedo,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1.705
876,2706703,Penedo,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,20.46
877,2706802,Piaçabuçu,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
878,2706802,Piaçabuçu,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,16.688
879,2706802,Piaçabuçu,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,227.639
880,2706802,Piaçabuçu,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,260.489
881,2706802,Piaçabuçu,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,5.533
882,2706802,Piaçabuçu,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,11.233
883,2706802,Piaçabuçu,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,740.45
884,2706802,Piaçabuçu,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,78.44
885,2706802,Piaçabuçu,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,33.58
886,2706802,Piaçabuçu,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,339.452
887,2706802,Piaçabuçu,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.286
888,2706802,Piaçabuçu,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,144.581
889,2706901,Pilar,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
890,2706901,Pilar,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,256.024
891,2706901,Pilar,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,566.653
892,2706901,Pilar,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,313.312
893,2706901,Pilar,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,56.256
894,2706901,Pilar,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,31.421
895,2706901,Pilar,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,304.748
896,2706901,Pilar,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,159.037
897,2706901,Pilar,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,342.679
898,2706901,Pilar,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,670.059
899,2706901,Pilar,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,19.791
900,2706901,Pilar,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,675.714
901,2707008,Pindoba,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
902,2707008,Pindoba,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,33.807
903,2707008,Pindoba,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
904,2707008,Pindoba,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
905,2707008,Pindoba,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
906,2707008,Pindoba,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
907,2707008,Pindoba,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,137.552
908,2707008,Pindoba,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,172.117
909,2707008,Pindoba,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
910,2707008,Pindoba,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
911,2707008,Pindoba,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
912,2707008,Pindoba,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
913,2707107,Piranhas,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
914,2707107,Piranhas,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,72.701
915,2707107,Piranhas,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,244.489
916,2707107,Piranhas,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,31.834
917,2707107,Piranhas,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
918,2707107,Piranhas,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
919,2707107,Piranhas,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,139.782
920,2707107,Piranhas,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3.971
921,2707107,Piranhas,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
922,2707107,Piranhas,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,273.224
923,2707107,Piranhas,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,34.153
924,2707107,Piranhas,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,93.921
925,2707206,Poço das Trincheiras,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
926,2707206,Poço das Trincheiras,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,20.763
927,2707206,Poço das Trincheiras,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,269.095
928,2707206,Poço das Trincheiras,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,447.196
929,2707206,Poço das Trincheiras,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.861
930,2707206,Poço das Trincheiras,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,13.933
931,2707206,Poço das Trincheiras,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,41.707
932,2707206,Poço das Trincheiras,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,152.587
933,2707206,Poço das Trincheiras,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
934,2707206,Poço das Trincheiras,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
935,2707206,Poço das Trincheiras,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
936,2707206,Poço das Trincheiras,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,47.931
937,2707305,Porto Calvo,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
938,2707305,Porto Calvo,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,99.371
939,2707305,Porto Calvo,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,179.566
940,2707305,Porto Calvo,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3.65
941,2707305,Porto Calvo,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,25.454
942,2707305,Porto Calvo,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3.693
943,2707305,Porto Calvo,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1060.188
944,2707305,Porto Calvo,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,132.115
945,2707305,Porto Calvo,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,120.742
946,2707305,Porto Calvo,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,581.613
947,2707305,Porto Calvo,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,245.108
948,2707305,Porto Calvo,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,510.988
949,2707404,Porto de Pedras,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
950,2707404,Porto de Pedras,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
951,2707404,Porto de Pedras,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,61.342
952,2707404,Porto de Pedras,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
953,2707404,Porto de Pedras,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,25.11
954,2707404,Porto de Pedras,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,50.807
955,2707404,Porto de Pedras,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,51.374
956,2707404,Porto de Pedras,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,12.985
957,2707404,Porto de Pedras,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
958,2707404,Porto de Pedras,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,182.894
959,2707404,Porto de Pedras,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
960,2707404,Porto de Pedras,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,139.86
961,2707503,Porto Real do Colégio,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
962,2707503,Porto Real do Colégio,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
963,2707503,Porto Real do Colégio,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,118.782
964,2707503,Porto Real do Colégio,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,29.603
965,2707503,Porto Real do Colégio,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
966,2707503,Porto Real do Colégio,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
967,2707503,Porto Real do Colégio,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,54.819
968,2707503,Porto Real do Colégio,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
969,2707503,Porto Real do Colégio,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
970,2707503,Porto Real do Colégio,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,54.775
971,2707503,Porto Real do Colégio,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,49.796
972,2707503,Porto Real do Colégio,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,59.755
973,2707602,Quebrangulo,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
974,2707602,Quebrangulo,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
975,2707602,Quebrangulo,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
976,2707602,Quebrangulo,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
977,2707602,Quebrangulo,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,17.397
978,2707602,Quebrangulo,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,8.817
979,2707602,Quebrangulo,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,726.049
980,2707602,Quebrangulo,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,284.495
981,2707602,Quebrangulo,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,151.759
982,2707602,Quebrangulo,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1236.462
983,2707602,Quebrangulo,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,27.076
984,2707602,Quebrangulo,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,144.404
985,2707701,Rio Largo,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4.176
986,2707701,Rio Largo,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,567.314
987,2707701,Rio Largo,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,210.192
988,2707701,Rio Largo,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1210.231
989,2707701,Rio Largo,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,73.666
990,2707701,Rio Largo,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,58.794
991,2707701,Rio Largo,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,238.285
992,2707701,Rio Largo,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,30.506
993,2707701,Rio Largo,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,44.937
994,2707701,Rio Largo,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,225.707
995,2707701,Rio Largo,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
996,2707701,Rio Largo,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,77.72
997,2707800,Roteiro,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
998,2707800,Roteiro,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,14.665
999,2707800,Roteiro,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,161.693
1000,2707800,Roteiro,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1826.753
1001,2707800,Roteiro,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1002,2707800,Roteiro,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1003,2707800,Roteiro,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1004,2707800,Roteiro,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1005,2707800,Roteiro,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1006,2707800,Roteiro,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,231.696
1007,2707800,Roteiro,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1008,2707800,Roteiro,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,725.981
1009,2707909,Santa Luzia do Norte,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1010,2707909,Santa Luzia do Norte,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,205.705
1011,2707909,Santa Luzia do Norte,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1012,2707909,Santa Luzia do Norte,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,13.592
1013,2707909,Santa Luzia do Norte,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1014,2707909,Santa Luzia do Norte,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1015,2707909,Santa Luzia do Norte,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,836.075
1016,2707909,Santa Luzia do Norte,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,54.645
1017,2707909,Santa Luzia do Norte,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,40.85
1018,2707909,Santa Luzia do Norte,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2644.891
1019,2707909,Santa Luzia do Norte,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,158.983
1020,2707909,Santa Luzia do Norte,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,101.171
1021,2708006,Santana do Ipanema,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,10.559
1022,2708006,Santana do Ipanema,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1271.195
1023,2708006,Santana do Ipanema,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1848.599
1024,2708006,Santana do Ipanema,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2479.545
1025,2708006,Santana do Ipanema,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,72.566
1026,2708006,Santana do Ipanema,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,27.376
1027,2708006,Santana do Ipanema,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,60.855
1028,2708006,Santana do Ipanema,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,8.365
1029,2708006,Santana do Ipanema,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.262
1030,2708006,Santana do Ipanema,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,328.862
1031,2708006,Santana do Ipanema,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,17.309
1032,2708006,Santana do Ipanema,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,887.062
1033,2708105,Santana do Mundaú,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1034,2708105,Santana do Mundaú,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,36.134
1035,2708105,Santana do Mundaú,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,99.918
1036,2708105,Santana do Mundaú,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,9.131
1037,2708105,Santana do Mundaú,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1038,2708105,Santana do Mundaú,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1039,2708105,Santana do Mundaú,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1657.356
1040,2708105,Santana do Mundaú,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,9.357
1041,2708105,Santana do Mundaú,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,37.605
1042,2708105,Santana do Mundaú,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,88.316
1043,2708105,Santana do Mundaú,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,203.126
1044,2708105,Santana do Mundaú,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,600.548
1045,2708204,São Brás,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1046,2708204,São Brás,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,14.245
1047,2708204,São Brás,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,14.217
1048,2708204,São Brás,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,14.192
1049,2708204,São Brás,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1050,2708204,São Brás,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1051,2708204,São Brás,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,718.288
1052,2708204,São Brás,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1053,2708204,São Brás,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1054,2708204,São Brás,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1055,2708204,São Brás,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1056,2708204,São Brás,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,45.767
1057,2708303,São José da Laje,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1058,2708303,São José da Laje,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,16.701
1059,2708303,São José da Laje,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1060,2708303,São José da Laje,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,91.135
1061,2708303,São José da Laje,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,12.383
1062,2708303,São José da Laje,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,46.112
1063,2708303,São José da Laje,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,37.614
1064,2708303,São José da Laje,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,25.004
1065,2708303,São José da Laje,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,182.846
1066,2708303,São José da Laje,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,831.211
1067,2708303,São José da Laje,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,115.313
1068,2708303,São José da Laje,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,494.883
1069,2708402,São José da Tapera,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1070,2708402,São José da Tapera,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,9.353
1071,2708402,São José da Tapera,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,15.494
1072,2708402,São José da Tapera,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,15.406
1073,2708402,São José da Tapera,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1074,2708402,São José da Tapera,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1075,2708402,São José da Tapera,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.699
1076,2708402,São José da Tapera,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.602
1077,2708402,São José da Tapera,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1078,2708402,São José da Tapera,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3.268
1079,2708402,São José da Tapera,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3.268
1080,2708402,São José da Tapera,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,26.14
1081,2708501,São Luís do Quitunde,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1082,2708501,São Luís do Quitunde,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,23.232
1083,2708501,São Luís do Quitunde,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,75.095
1084,2708501,São Luís do Quitunde,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,5.747
1085,2708501,São Luís do Quitunde,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,22.883
1086,2708501,São Luís do Quitunde,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2.906
1087,2708501,São Luís do Quitunde,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,92.606
1088,2708501,São Luís do Quitunde,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,17.295
1089,2708501,São Luís do Quitunde,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,74.659
1090,2708501,São Luís do Quitunde,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,903.702
1091,2708501,São Luís do Quitunde,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1092,2708501,São Luís do Quitunde,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,29.152
1093,2708600,São Miguel dos Campos,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1094,2708600,São Miguel dos Campos,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,75.213
1095,2708600,São Miguel dos Campos,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,142.057
1096,2708600,São Miguel dos Campos,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,86.596
1097,2708600,São Miguel dos Campos,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,8.087
1098,2708600,São Miguel dos Campos,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4.936
1099,2708600,São Miguel dos Campos,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,213.874
1100,2708600,São Miguel dos Campos,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,40.455
1101,2708600,São Miguel dos Campos,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,537.479
1102,2708600,São Miguel dos Campos,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2677.438
1103,2708600,São Miguel dos Campos,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,480.862
1104,2708600,São Miguel dos Campos,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,571.264
1105,2708709,São Miguel dos Milagres,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1106,2708709,São Miguel dos Milagres,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,102.63
1107,2708709,São Miguel dos Milagres,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1108,2708709,São Miguel dos Milagres,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,352.157
1109,2708709,São Miguel dos Milagres,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,12.466
1110,2708709,São Miguel dos Milagres,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1111,2708709,São Miguel dos Milagres,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,50.308
1112,2708709,São Miguel dos Milagres,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1113,2708709,São Miguel dos Milagres,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1114,2708709,São Miguel dos Milagres,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,23.579
1115,2708709,São Miguel dos Milagres,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1116,2708709,São Miguel dos Milagres,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1117,2708808,São Sebastião,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2.956
1118,2708808,São Sebastião,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,376.205
1119,2708808,São Sebastião,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,648.914
1120,2708808,São Sebastião,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,23.265
1121,2708808,São Sebastião,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2.894
1122,2708808,São Sebastião,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1123,2708808,São Sebastião,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,638.323
1124,2708808,São Sebastião,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,64.159
1125,2708808,São Sebastião,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,20.335
1126,2708808,São Sebastião,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,11.03
1127,2708808,São Sebastião,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1.226
1128,2708808,São Sebastião,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,20.835
1129,2708907,Satuba,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1130,2708907,Satuba,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,362.51
1131,2708907,Satuba,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,164.412
1132,2708907,Satuba,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,94.039
1133,2708907,Satuba,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1134,2708907,Satuba,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,7.291
1135,2708907,Satuba,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,650.853
1136,2708907,Satuba,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,14.351
